run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
no_norm,93.11881188118812,0.9316336766743006,47.34722222222222,0.514060239083386,19.875,0.25517603014481754
imagenet_norm,92.4009900990099,0.9240919158520197,47.25,0.4988563059997667,19.0,0.23828108196493358
dataset_norm,91.31188118811882,0.9128707241200881,49.513888888888886,0.5460680493151315,23.11111111111111,0.29643693890844014
