run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
pad_jitter,93.96864686468646,0.9392192123991381,50.083333333333336,0.521688890599381,22.375,0.28426194173710095
pad_none,93.73762376237623,0.9374065437600257,44.34722222222222,0.4945321568515199,23.444444444444443,0.2871750006969111
pad_flip_jitter,91.31188118811882,0.9120836268322865,49.27777777777778,0.5509598751670979,22.069444444444443,0.2837371441827511
crop_all,86.97194719471948,0.8670704173846995,56.90277777777778,0.6154915596624351,22.958333333333332,0.3057050864591073
