run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
resnet18,92.15346534653466,0.9223025489415576,50.69444444444444,0.556169547759969,20.26388888888889,0.25243468698057786
