run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
none,80.1897689768977,0.7982766069853353,35.81944444444444,0.3935041638742991,11.11111111111111,0.1413091653771145
ssvtp_all,65.2887788778878,0.6568627591310859,32.06944444444444,0.41431811818069486,16.75,0.21718490847988176
t3_all,43.696369636963695,0.42065178631765,26.555555555555557,0.33058070194223804,12.652777777777779,0.1831155626799998
