run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
force_level_1,93.65196078431373,0.9345227859780917,47.291666666666664,0.5056864265593185,18.833333333333332,0.27150787489992806
sliding,91.99346405228758,0.9174516551594432,45.94444444444444,0.4657983925876043,23.22222222222222,0.2817525313444225
force_level_2,88.30882352941177,0.8824559771787097,48.625,0.5239742909882201,27.458333333333332,0.35322005892787445
rotation,87.81045751633987,0.8753754709872235,50.77777777777778,0.5623557426817455,23.666666666666668,0.32843485207993967
force_level_3,83.50490196078431,0.8367179070278147,46.291666666666664,0.5598550380837395,25.875,0.3406772866978891
