run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg
ssvtp_all,61.65016501650165,0.6183993067338912,31.083333333333332,0.41366616132717343
t3_all,44.34818481848185,0.43969288835880666,25.833333333333332,0.33054904988194667
