run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg
bg_subtraction_on,86.94719471947195,0.8704549445441732,56.013888888888886,0.6278356036904894
bg_subtraction_off,85.94059405940594,0.859236100071461,48.55555555555556,0.5446664049600207
