run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
vit_b_16,95.503300330033,0.9547769096862341,22.291666666666668,0.24692795628036052,17.0,0.21046801410778007
resnet18,94.97524752475248,0.9489280767451158,30.34722222222222,0.3042975335136122,17.375,0.22358274299152475
efficientnet_b0,93.53960396039604,0.9350400746173814,25.59722222222222,0.2768309279462483,15.166666666666666,0.2049735252694667
deit_tiny,93.37458745874588,0.9326578557510177,21.416666666666668,0.23621930298999821,13.277777777777779,0.17673799162852397
baseline,92.87953795379538,0.9277709802189257,22.72222222222222,0.25569381655980716,15.166666666666666,0.1924814949452085
t3_tiny,86.97194719471948,0.8695490049642774,12.61111111111111,0.16200996418055227,9.541666666666666,0.11967529209390705
