run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg
pad_none,93.50660066006601,0.9346729391281244,31.22222222222222,0.3250492709825504
pad_jitter,89.9009900990099,0.8974013087000858,33.52777777777778,0.3497824174676917
pad_flip_jitter,87.76402640264027,0.8782672428515539,37.77777777777778,0.39102919697581523
crop_all,83.31683168316832,0.8334369093521514,38.84722222222222,0.44627027049294543
