run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg,test_unseen_related_acc,test_unseen_related_weighted_f1_avg
none,90.73432343234323,0.9067732739814619,32.486111111111114,0.35674005735240455,15.375,0.2132086285651954
random_resized_crop,89.18316831683168,0.8908556160401804,30.194444444444443,0.3368071382767517,13.333333333333334,0.19373379570221494
color_jitter,82.93729372937294,0.8258715524803919,36.986111111111114,0.4061835860535375,15.166666666666666,0.20288139301655383
both,80.72607260726073,0.8075954794719802,37.52777777777778,0.43202768009379416,16.208333333333332,0.21885393309419826
