run_name,test_acc,test_weighted_f1_avg,test_unseen_matched_acc,test_unseen_matched_weighted_f1_avg
vit_b_16,70.26402640264027,0.7025180764113519,20.76388888888889,0.22981896966721665
resnet18,62.136963696369634,0.6152941961300223,17.125,0.21840757826130597
efficientnet_b0,50.94059405940594,0.5013712367803915,15.222222222222221,0.21054639872927047
deit_tiny,50.67656765676568,0.49996260224857936,16.930555555555557,0.2231500593064129
t3_tiny,19.958745874587457,0.14630820570217234,5.111111111111111,0.05830139567554464
